ID,Category,Q,A,Q,,,,,,,,,,,,,,,,,,,
Margarita-AID-216,C-positivepast,And did you like it? / Was it fun? / How was it? / How did you find * ? / What did you think? / Was it nice?,I wouldn't change a thing!,And did you like it? , Was it fun? , How was it? , How did you find * ? , What did you think? , Was it nice?,,,,,,,,,,,,,,
Margarita-AID-212,C-positivepast,And did you like it? / Was it fun? / How was it? / How did you find * ? / What did you think? / Was it nice?,It was great!,And did you like it? , Was it fun? , How was it? , How did you find * ? , What did you think? , Was it nice?,,,,,,,,,,,,,,
Margarita-AID-217,C-positivepast,And did you like it? / Was it fun? / How was it? / How did you find * ? / What did you think? / Was it nice?,It was very nice.,And did you like it? , Was it fun? , How was it? , How did you find * ? , What did you think? , Was it nice?,,,,,,,,,,,,,,
Margarita-AID-414,C-president,Who is the President of NYU?,"As of January 2016, Andrew Hamilton is the president of New York University.",Who is the President of NYU?,,,,,,,,,,,,,,,,,,,
Margarita-AID-415,C-president,Who is John Sexton?,John Sexton is the President Emeritus of New York University.,Who is John Sexton?,,,,,,,,,,,,,,,,,,,
Margarita-AID-418,C-professor,Do you have a favorite professor? / Who are your favorite professors?,"I have more favorite professors I guess. The professor from the negotiation course is pretty amazing, and so is my professor of strategic management.",Do you have a favorite professor? , Who are your favorite professors?,,,,,,,,,,,,,,,,,,
Margarita-AID-416,C-professor,Where do NYUAD Professors come from?,"Just like the students, NYU Abu Dhabi professors come from all over the world.",Where do NYUAD Professors come from?,,,,,,,,,,,,,,,,,,,
Margarita-AID-417,C-professor,Are professors helpful? / Are professors resourceful? / Are the professors friendly?,"Professors here are amazing. I got all of my internships, research opportunities and even a full-time job with their help.",Are professors helpful? , Are professors resourceful? , Are the professors friendly?,,,,,,,,,,,,,,,,,
Margarita-AID-229,C-random,Do you collect anything?,I don't.,Do you collect anything?,,,,,,,,,,,,,,,,,,,
Margarita-AID-227,C-random,What's something you like to do the old-fashioned way?,"I like to squeeze orange juice by hand with the little plastic bowl-thingie, with no electricity.",What's something you like to do the old-fashioned way?,,,,,,,,,,,,,,,,,,,
Margarita-AID-228,C-random,How long does it take you to get ready in the morning?,"I need roughly an hour, but I can also do it in 30 mins if I don't feel like looking good.",How long does it take you to get ready in the morning?,,,,,,,,,,,,,,,,,,,
Margarita-AID-223,C-random,Do you have any pets?,"I personally don't, but I really want pets in the future!",Do you have any pets?,,,,,,,,,,,,,,,,,,,
Margarita-AID-220,C-random,How often do you play sports?,I play sports at least twice a week.,How often do you play sports?,,,,,,,,,,,,,,,,,,,
Margarita-AID-221,C-random,What position in volleyball do you play?,"In school in Moldova we were taught to play all volleyball positions, so I don't have a particular favorite position.",What position in volleyball do you play?,,,,,,,,,,,,,,,,,,,
Margarita-AID-219,C-random,What year is it? / When did you record it?,It's 2019 here!,What year is it? , When did you record it?,,,,,,,,,,,,,,,,,,
Margarita-AID-226,C-random,What is your spirit animal?,"Maybe a bird. I love traveling, being in the sky and feeling free.",What is your spirit animal?,,,,,,,,,,,,,,,,,,,
Margarita-AID-225,C-random,What website do you visit most often?,"My most visited websites are facebook, gmail, and 9gag.",What website do you visit most often?,,,,,,,,,,,,,,,,,,,
Margarita-AID-224,C-random,What's your favorite holiday?,"New Year's Eve, which is when we celebrate with gifts, Christmas trees, Santa Claus, and drinks.",What's your favorite holiday?,,,,,,,,,,,,,,,,,,,
Margarita-AID-218,C-random,Can you understand me?,Of course I can understand you.,Can you understand me?,,,,,,,,,,,,,,,,,,,
Margarita-AID-222,C-random,What is solyanka?,"Solyanka is a Russian soup with tomatoes, pickles, sausages and herbs. It's delicious!",What is solyanka?,,,,,,,,,,,,,,,,,,,
REPEAT,C-random,"If you had to describe yourself as an animal, which one would it be?","ALREADY RECORDED //Maybe a bird. I love traveling, being in the sky and feeling free.","If you had to describe yourself as an animal, which one would it be?",,,,,,,,,,,,,,,,,,,
REPEAT,C-relationship,How's the relationship vibe like in Abu Dhabi?,"ALREADY RECORDED //Relationships are harder to maintain because of all the study-aways. Also, the campus is a bit isolated from the city so it's not as lively.",How's the relationship vibe like in Abu Dhabi?,,,,,,,,,,,,,,,,,,,
Margarita-AID-230,C-religion,Are you religious?,"I am sure something bigger than us exists, but I don't follow any specific book or rituals.",Are you religious?,,,,,,,,,,,,,,,,,,,
Margarita-AID-234,C-religion,What did you think of when you first heard about Ramadan?,"I didn't know much about it before, but it wasn't something shocking and I even joined some of my friends at the Mosque for Eid.",What did you think of when you first heard about Ramadan?,,,,,,,,,,,,,,,,,,,
Margarita-AID-233,C-religion,Did your religion change after coming here and being being exposed to like so many other types of religions? / When did you start questioning your beliefs? / When did you change your religious opinions?,I started questioning my beliefs when I was a teenager after watching lots of documentaries and talking to agnostics alike.,Did your religion change after coming here and being being exposed to like so many other types of religions? , When did you start questioning your beliefs? , When did you change your religious opinions?,,,,,,,,,,,,,,,,,
Margarita-AID-231,C-religion,Do you ever think that you might go back to being or would you practice any sort of religious rituals or things like that? / Would you ever change your religion? / Will you become religious?,"Sure. I'm not against religions, but I'd have to have a strong reason to convert to one.",Do you ever think that you might go back to being or would you practice any sort of religious rituals or things like that? , Would you ever change your religion? , Will you become religious?,,,,,,,,,,,,,,,,,
Margarita-AID-232,C-religion,Are most people back home Orthodox?,"They're mostly Christian Orthodox, but there's also Protestants and Seventh Day Adventists and some versions of those.",Are most people back home Orthodox?,,,,,,,,,,,,,,,,,,,
REPEAT,C-religion,How is it living in a Muslim country for a Christian or Jews or another religion? And being a student.,ALREADY RECORDED //It was quite a smooth transition because I'm open-minded and people here are friendly!,How is it living in a Muslim country for a Christian or Jews or another religion? And being a student.,,,,,,,,,,,,,,,,,,,
Margarita-AID-419,C-safety,How safe is it living in Abu Dhabi?,Abu Dhabi is one of the safest cities in the world.,How safe is it living in Abu Dhabi?,,,,,,,,,,,,,,,,,,,
Margarita-AID-420,C-safety,How do you feel about being a woman in the UAE as a student?,"I feel safe, but women here do get a lot of unwanted stares.",How do you feel about being a woman in the UAE as a student?,,,,,,,,,,,,,,,,,,,
REPEAT,C-safety,Do you feel safe?,"ALREADY RECORDED //I feel safe, but women here do get a lot of unwanted stares.",Do you feel safe?,,,,,,,,,,,,,,,,,,,
Margarita-AID-421,C-semester,When does this semester start?,The academic year usually starts at the end of August.,When does this semester start?,,,,,,,,,,,,,,,,,,,
Margarita-AID-422,C-semester,Do you have to be here during the summer?,"You don't have to, but it surely looks good on the CV to do some internships or research.",Do you have to be here during the summer?,,,,,,,,,,,,,,,,,,,
Margarita-AID-290,C-ShortAnswers,OK,(Silent nod),OK,It's very bold.,,,,,,,,,,,,,,,,,,
Margarita-AID-284,C-ShortAnswers,*,For sure!,Exactly I could do anything.,What about you?,That's cool.,But I've done J-terms in Shanghai and Paris.,Same as this. As somebody tried to tell me something in Chinese then I would not have even a feeling neither from information niether from body language neither... But here everything is like I have a hint at everything.,Yeah? We're so similar!,Oh really? Anything? Because I know a few students who do.,"Sure, sure. You can always be like, ""What else can I ask you about?""",,,,,,,,,,,,
Margarita-AID-285,C-ShortAnswers,*,I'm neutral to that.,*,,,,,,,,,,,,,,,,,,,
Margarita-AID-286,C-ShortAnswers,*,Kind of.,Yeah. But not for other people. Traditionally no ... People live their whole lives in the same place.,It could be but I feel like the Trump book could be more about tricks things. You know this book is more about it's more psychology based so that you actually understand why you're doing so that you don't have one set way of acting in a specific situation but so that you can tailor any moment to anything just based on understanding what the other people are feeling and what you want.,"I would say a bit less conservative than that. Conservative in a way that you have to marry. Basically the goal of life. Maybe you can marry later on, depends on the family again. My family for example is encouraging me to first work on my career and then marry, but they definitely want me to marry and I have a little bit more of a liberal view of thinking, you know, that my goal in life is to be of use to the world and find happiness for myself and not necessarily marry, and marriage would be just a great bonus if it works out. But the family does not understand that, they'll be very sad if I don't get married.",,,,,,,,,,,,,,,,,
Margarita-AID-287,C-ShortAnswers,*,Not at all.,That's nice. So are you planning to go to grad school back in Moldova? If you go.,,,,,,,,,,,,,,,,,,,
Margarita-AID-288,C-ShortAnswers,*,Not really.,Do they mark everything?,Are you allowed to ask me questions?,Yaah... did you... was there water?,I was going to ask any city specific?,"OK but so. So I guess my question is, can you like fail university. So for example. So in Italy there is not such a thing, right. You have usually twelve exams per year, if you don't have the 12 per year you're gonna do them the next year. But in the UK it's not like that. You have to take those exams that year and if you fail them you can retake maybe like one or two in September, but if you fail them again... I mean you're kicked out. So that's my question here. Like so is that everyone does the university in three years or four years?",They had International Relationships or knew people?,,,,,,,,,,,,,,
Margarita-AID-289,C-ShortAnswers,*,Sure.,My siblings?,"But it's okay, because in the UAE they have lots of women in STEM anyway. More than Norway and Sweden.",,,,,,,,,,,,,,,,,,
REPEAT,C-ShortAnswers,*,ALREADY RECORDED //It was great!,*,,,,,,,,,,,,,,,,,,,
REPEAT,C-ShortAnswers,*,ALREADY RECORDED //No.,*,,,,,,,,,,,,,,,,,,,
REPEAT,C-ShortAnswers,*,ALREADY RECORDED //Yes.,*,,,,,,,,,,,,,,,,,,,
REPEAT,C-ShortAnswers,uh huh,ALREADY RECORDED //(Silent nod),uh huh,,,,,,,,,,,,,,,,,,,
,C-SIRI,SIRI-PRE,"I don't know how to answer this question. But I can ask my friends Siri, Alexa and Cortana.",SIRI-PRE,,,,,,,,,,,,,,,,,,,
,C-SIRI,SIRI-POST,I hope that answered your question.,SIRI-POST,,,,,,,,,,,,,,,,,,,
Margarita-AID-423,C-transport,How do people commute between campus and the city? / What means of transportation are available? / How do you get back on the island after a night out?,"Our students use NYUAD provided shuttles, taxis or the city bus.",How do people commute between campus and the city? , What means of transportation are available? , How do you get back on the island after a night out?,,,,,,,,,,,,,,,,,
Margarita-AID-248,C-travel,Have you ever been to non-Western countries?,I am from Moldova.,Have you ever been to non-Western countries?,,,,,,,,,,,,,,,,,,,
Margarita-AID-239,C-travel,What did you do in New York?,I had a marketing internship at a small music venue called DROM.,What did you do in New York?,,,,,,,,,,,,,,,,,,,
Margarita-AID-245,C-travel,Yes. So have you been to different places in the UAE?,"I have only been to Abu Dhabi, Dubai and Ras Al Khaimah.",Yes. So have you been to different places in the UAE?,,,,,,,,,,,,,,,,,,,
Margarita-AID-237,C-travel,What did you like about Argentina?,"I loved the people, the culture and the fact that I've learned some Spanish!",What did you like about Argentina?,,,,,,,,,,,,,,,,,,,
Margarita-AID-247,C-travel,Have you ever been to like third world countries?,"I mean, that definition is subjective. My home country is a developing nation.",Have you ever been to like third world countries?,,,,,,,,,,,,,,,,,,,
Margarita-AID-240,C-travel,What did you do in China? / What did you do in Shanghai? / When did you go to China? / When did you go to Shanghai?,I went to China for my January term in January 2017 to study a class for about two weeks!,What did you do in China? , What did you do in Shanghai? , When did you go to China? , When did you go to Shanghai?,,,,,,,,,,,,,,,,
Margarita-AID-238,C-travel,Where have you been in Oman?,"I went to the Royal Opera House, Wadi Shab, and a few other places in Muscat. It was gorgeous!",Where have you been in Oman?,,,,,,,,,,,,,,,,,,,
Margarita-AID-246,C-travel,All those four years you haven't seen more Emirates?,"I wish I could see more places, but I'm not too crazy about traveling for brief periods of time. I prefer spending at least a month or half a year in a new place.",All those four years you haven't seen more Emirates?,,,,,,,,,,,,,,,,,,,
Margarita-AID-235,C-travel,What about travelling?,"I've been to Buenos Aires and New York for a semester each and I've done two January terms, in Shanghai and Paris.",What about travelling?,,,,,,,,,,,,,,,,,,,
Margarita-AID-244,C-travel,Where was the summer camp you worked at?,"It was ""English Adventure"" in Niigata.",Where was the summer camp you worked at?,,,,,,,,,,,,,,,,,,,
Margarita-AID-241,C-travel,What is the nightlife in Abu Dhabi like?,"It's quite peaceful, but I don't go out a lot at night.",What is the nightlife in Abu Dhabi like?,,,,,,,,,,,,,,,,,,,
Margarita-AID-236,C-travel,And which country that you've visited is your favorite one so far?,My favorite country was Argentina!,And which country that you've visited is your favorite one so far?,,,,,,,,,,,,,,,,,,,
Margarita-AID-242,C-travel,Do you go to Dubai a lot?,Sometimes! Some of my closest friends live there.,Do you go to Dubai a lot?,,,,,,,,,,,,,,,,,,,
Margarita-AID-243,C-travel,What is the perfect vacation place?,"The perfect vacation would be anywhere warm with beaches, greenery and waterfalls.",What is the perfect vacation place?,,,,,,,,,,,,,,,,,,,
REPEAT,C-travel,Where have you travelled?,ALREADY RECORDED //I've been to Buenos Aires and New York for a semester each and I've done to January terms in Shanghai and Paris.,Where have you travelled?,,,,,,,,,,,,,,,,,,,
REPEAT,C-travel,What did you do in the US?,ALREADY RECORDED //I had a marketing internship at a small music venue called DROM.,What did you do in the US?,,,,,,,,,,,,,,,,,,,
REPEAT,C-travel,Where would you rather go on vacation?,"ALREADY RECORDED //The perfect vacation would be anywhere warm with beaches, greenery and waterfalls.",Where would you rather go on vacation?,,,,,,,,,,,,,,,,,,,
REPEAT,C-travel,What was the name of the summer camp you worked at?,"ALREADY RECORDED //It was ""English Adventure"" in Niigata.",What was the name of the summer camp you worked at?,,,,,,,,,,,,,,,,,,,
REPEAT,C-travel,Have you travelled a lot?,ALREADY RECORDED //I've been to Buenos Aires and New York for a semester each and I've done to January terms in Shanghai and Paris.,Have you travelled a lot?,,,,,,,,,,,,,,,,,,,
REPEAT,C-travel,What countries have you been to?,ALREADY RECORDED //I've been to Buenos Aires and New York for a semester each and I've done to January terms in Shanghai and Paris.,What countries have you been to?,,,,,,,,,,,,,,,,,,,
REPEAT,C-travel,Where have you lived abroad?,ALREADY RECORDED //I've been to Buenos Aires and New York for a semester each and I've done to January terms in Shanghai and Paris.,Where have you lived abroad?,,,,,,,,,,,,,,,,,,,
REPEAT,C-travel,Where did you go? / Where have you traveled? / You visited other countries other than the UAE and Moldova? / So have you traveled a lot?,ALREADY RECORDED //I've been to Buenos Aires and New York for a semester each and I've done to January terms in Shanghai and Paris.,Where did you go? , Where have you traveled? , You visited other countries other than the UAE and Moldova? , So have you traveled a lot?,,,,,,,,,,,,,,,,
REPEAT,C-travel,So where did you go for your study away semester?,ALREADY RECORDED //I've been to Buenos Aires and New York for a semester each and I've done to January terms in Shanghai and Paris.,So where did you go for your study away semester?,,,,,,,,,,,,,,,,,,,
REPEAT,C-travel,Where did you go for the semester?,ALREADY RECORDED //I've been to Buenos Aires and New York for a semester each and I've done to January terms in Shanghai and Paris.,Where did you go for the semester?,,,,,,,,,,,,,,,,,,,
REPEAT,C-travel,Where did you go for the semester?,ALREADY RECORDED //I've been to Buenos Aires and New York for a semester each and I've done to January terms in Shanghai and Paris.,Where did you go for the semester?,,,,,,,,,,,,,,,,,,,
REPEAT,C-travel,Where did you take your study away semester?,ALREADY RECORDED //I've been to Buenos Aires and New York for a semester each and I've done to January terms in Shanghai and Paris.,Where did you take your study away semester?,,,,,,,,,,,,,,,,,,,
REPEAT,C-traveluni,What are NYU Global Sites?,"ALREADY RECORDED //NYUAD students can apply to study away at any of NYU's 14 global sites, the university's study away opportunities around the globe.",What are NYU Global Sites?,,,,,,,,,,,,,,,,,,,
REPEAT,C-traveluni,Is it true that if I do my four years at NYUAD I can study away for a semester abroad?,"ALREADY RECORDED //NYUAD students can apply to study away at any of NYU's 14 global sites, the university's study away opportunities around the globe.",Is it true that if I do my four years at NYUAD I can study away for a semester abroad?,,,,,,,,,,,,,,,,,,,
REPEAT,C-traveluni,Where are the NYU Global Sites located?,"ALREADY RECORDED //NYUAD students can apply to study away at any of NYU's 14 global sites, the university's study away opportunities around the globe.",Where are the NYU Global Sites located?,,,,,,,,,,,,,,,,,,,
REPEAT,C-traveluni,Are NYUAD students able to study away at NYU global sites?,"ALREADY RECORDED //NYUAD students can apply to study away at any of NYU's 14 global sites, the university's study away opportunities around the globe.",Are NYUAD students able to study away at NYU global sites?,,,,,,,,,,,,,,,,,,,
Margarita-AID-252,C-type,Are you a clean or messy person?,"I am super clean, and I love to say that my room is the state of my mind - once something goes wrong, my room becomes messy.",Are you a clean or messy person?,,,,,,,,,,,,,,,,,,,
Margarita-AID-251,C-type,What is your personality like? / Are you an extrovert or introvert?,"I am usually the clown in my friend groups so I think I'm extroverted, but I like to be alone as well.",What is your personality like? , Are you an extrovert or introvert?,,,,,,,,,,,,,,,,,,
Margarita-AID-249,C-type,Do you have a pet peeve?,I don't like it when people interrupt.,Do you have a pet peeve?,,,,,,,,,,,,,,,,,,,
Margarita-AID-254,C-type,Is it hard or easy to make you happy?,"I get excited at small things, so I guess it's easy.",Is it hard or easy to make you happy?,,,,,,,,,,,,,,,,,,,
Margarita-AID-253,C-type,Are you a romantic person?,Probably yes. But what I can tell you for sure is that I am really affectionate.,Are you a romantic person?,,,,,,,,,,,,,,,,,,,
Margarita-AID-250,C-type,What's your biggest insecurity?,"Sometimes I have the ""impostor syndrome"", so thoughts that my success is pure luck and I don't belong. But other times I embrace my successes.",What's your biggest insecurity?,,,,,,,,,,,,,,,,,,,
REPEAT,C-type,What are you self-conscious about?,"ALREADY RECORDED //Sometimes I have the ""impostor syndrome"" which means that my success is pure luck and I don't belong. But usually I embrace my successes.",What are you self-conscious about?,,,,,,,,,,,,,,,,,,,
Margarita-AID-257,C-UAE,Where is Abu Dhabi?,Abu Dhabi is the capital and one of the Emirates of the United Arab Emirates. It's a 2-hour drive away from Dubai.,Where is Abu Dhabi?,,,,,,,,,,,,,,,,,,,
Margarita-AID-258,C-UAE,What's the tallest building you've been to the top in?,Burj Khalifa! Obviously!,What's the tallest building you've been to the top in?,,,,,,,,,,,,,,,,,,,
Margarita-AID-255,C-UAE,Do you have to wear a head-scarf/abaya when you go out?,Not at all! Abu Dhabi is very progressive and non-judgmental.,Do you have to wear a head-scarf,abaya when you go out?,,,,,,,,,,,,,,,,,,
Margarita-AID-256,C-UAE,Do you go out in Abu Dhabi a lot?,"Not too often, because I have a lot of work and I like the life on campus, but I do sometimes try to get away.",Do you go out in Abu Dhabi a lot?,,,,,,,,,,,,,,,,,,,
Margarita-AID-427,C-UAE,What is the climate like in Abu Dhabi?,The climate of Abu Dhabi is hot and arid. The temperatures range from 18 to 50 degrees Celsius.,What is the climate like in Abu Dhabi?,,,,,,,,,,,,,,,,,,,
Margarita-AID-429,C-UAE,What is the currency used in the UAE?,The currency of the UAE is the dirham. The UAE dirham is fixed to the US dollar at a rate of 3.67 dirham to the dollar.,What is the currency used in the UAE?,,,,,,,,,,,,,,,,,,,
Margarita-AID-428,C-UAE,Does the UAE relate itself to a specific religion?,"The official religion of the UAE is Islam, although other religions are respected and practiced freely.",Does the UAE relate itself to a specific religion?,,,,,,,,,,,,,,,,,,,
Margarita-AID-426,C-UAE,What type of government does the UAE have?,The United Arab Emirates has a federal government with seven emirates. The head of the federal government is the president Sheikh Khalifa bin Zayed Al Nahyan.,What type of government does the UAE have?,,,,,,,,,,,,,,,,,,,
Margarita-AID-425,C-UAE,Tell me a little about the history of the UAE.,"The United Arab Emirates was established as a nation in 1971 when the British withdrew from the region. The late Sheikh Zayed bin Sultan Al Nahyan, the founder and first president of the UAE, negotiated agreements between the emirates that now make up the nation.",Tell me a little about the history of the UAE.,,,,,,,,,,,,,,,,,,,
Margarita-AID-430,C-UAE,Can women drive in the UAE?,Women can drive in the UAE.,Can women drive in the UAE?,,,,,,,,,,,,,,,,,,,
Margarita-AID-424,C-UAE,What can I do around Saadiyat?,"You can go to the beach, bars or visit the Louvre museum!",What can I do around Saadiyat?,,,,,,,,,,,,,,,,,,,
REPEAT,C-UAE,Do you leave campus a lot?,"ALREADY RECORDED //Not too often, because I have a lot of work and I like the life on campus, but I do sometimes try to get away.",Do you leave campus a lot?,,,,,,,,,,,,,,,,,,,
REPEAT,C-UAE,What is Abu Dhabi?,ALREADY RECORDED //Abu Dhabi is the capital and one of the Emirates of the United Arab Emirates. It's a 2-hour drive away from Dubai.,What is Abu Dhabi?,,,,,,,,,,,,,,,,,,,
REPEAT,C-UAE,What can I do for fun in Abu Dhabi?,"ALREADY RECORDED //You can go to the beach, bars or visit the Louvre museum!",What can I do for fun in Abu Dhabi?,,,,,,,,,,,,,,,,,,,
REPEAT,C-UAE,Can you tell me more about Abu Dhabi?,ALREADY RECORDED //Abu Dhabi is the capital and one of the Emirates of the United Arab Emirates. It's a 2-hour drive away from Dubai.,Can you tell me more about Abu Dhabi?,,,,,,,,,,,,,,,,,,,
Margarita-AID-263,C-unsure,*,Can you ask me something else?,*,,,,,,,,,,,,,,,,,,,
Margarita-AID-267,C-unsure,*,Can you repeat that?,*,,,,,,,,,,,,,,,,,,,
Margarita-AID-291,C-unsure,*,Could you elaborate?,*,,,,,,,,,,,,,,,,,,,
Margarita-AID-292,C-unsure,*,Could you rephrase that?,*,,,,,,,,,,,,,,,,,,,
Margarita-AID-259,C-unsure,*,I can't really answer that.,*,,,,,,,,,,,,,,,,,,,
Margarita-AID-262,C-unsure,*,I don't know how to answer that.,So what did you think feminism was before you came here?,,,,,,,,,,,,,,,,,,,
Margarita-AID-261,C-unsure,*,I don't really know.,How do you measure?,OK. OK. So it's out of niceness of your heart.,,,,,,,,,,,,,,,,,,
Margarita-AID-264,C-unsure,*,I'm not sure I can do that.,*,,,,,,,,,,,,,,,,,,,
Margarita-AID-260,C-unsure,*,I'm not sure.,I really like that ... one Song .. is it Romanian Folk Song? Is it The Bartok?,"Yeah I went through a phase too, I had pink hair. What is your stance on legalizing weed?","Like how do you feel about that, like, I know you're graduating but like had you been like a freshman or like a sophomore when these offices or these apartments are built like right in front of campus like does that change things?","And how he knew about this university, the friend of your brother?",What job had the parents of this friend? They were...,"Yes, if they...","I'd say like since you've graduated, you had four years of college, which year was your favorite?",,,,,,,,,,,,,
Margarita-AID-293,C-unsure,*,Please speak up.,*,,,,,,,,,,,,,,,,,,,
Margarita-AID-294,C-unsure,*,Say that again?,*,,,,,,,,,,,,,,,,,,,
Margarita-AID-265,C-unsure,*,Sorry what?,*,,,,,,,,,,,,,,,,,,,
Margarita-AID-266,C-unsure,*,What did you say?,*,,,,,,,,,,,,,,,,,,,
Margarita-AID-295,C-unsure,*,What do you mean?,How about the apartments and the offices being built in front?,,,,,,,,,,,,,,,,,,,
REPEAT,C-whynyuad,How come you went to study so far away?,"ALREADY RECORDED //I always wanted to go abroad for my education. My brother happened to know another Moldovan friend who was studying here and told me about the full ride scholarship, that Abu Dhabi is safe, that there are lots of traveling opportunities and the people are great, so it was a no-brainer.",How come you went to study so far away?,,,,,,,,,,,,,,,,,,,
REPEAT,C-whynyuad,Why did you choose NYUAD ?,"ALREADY RECORDED //I always wanted to go abroad for my education. My brother happened to know another Moldovan friend who was studying here and told me about the full ride scholarship, that Abu Dhabi is safe, that there are lots of traveling opportunities and the people are great, so it was a no-brainer.",Why did you choose NYUAD ?,,,,,,,,,,,,,,,,,,,
REPEAT,C-whynyuad,Why did you choose a liberal arts university?,"ALREADY RECORDED //I always wanted to go abroad for my education. My brother happened to know another Moldovan friend who was studying here and told me about the full ride scholarship, that Abu Dhabi is safe, that there are lots of traveling opportunities and the people are great, so it was a no-brainer.",Why did you choose a liberal arts university?,,,,,,,,,,,,,,,,,,,
Margarita-AID-269,C-youcanask,So what else can I ask you about? / What can I ask you about? / What else can I ask you?,You can ask me about my family or about my passions. Anything you want.,So what else can I ask you about? , What can I ask you about? , What else can I ask you?,,,,,,,,,,,,,,,,,
Margarita-AID-270,C-youcanask,So what else can I ask you about? / What can I ask you about? / What else can I ask you?,"You can ask me about my favorite food, or my friends, or the sports that I like!",So what else can I ask you about? , What can I ask you about? , What else can I ask you?,,,,,,,,,,,,,,,,,
Margarita-AID-268,C-youcanask,What can I talk to you about?,You can ask me about the languages that I speak or my experiences in music.,What can I talk to you about?,,,,,,,,,,,,,,,,,,,
REPEAT,C-youcanask,So what else can I ask you about? / What can I ask you about? / What else can I ask you?,ALREADY RECORDED //You can ask me about the languages that I speak or my experiences in music.,So what else can I ask you about? , What can I ask you about? , What else can I ask you?,,,,,,,,,,,,,,,,,
REPEAT,C-youcanask,So what else can I ask you about? / What can I ask you about? / What else can I ask you?,ALREADY RECORDED //You can ask me about the languages that I speak or my experiences in music.,So what else can I ask you about? , What can I ask you about? , What else can I ask you?,,,,,,,,,,,,,,,,,
Margarita-AID-296,C-ShortAnswers,It's very bold.,(Adjusts Hair),It's very bold.,,,,,,,,,,,,,,,,,,,
Margarita-AID-297,FILLER,FILLER,(Blinks at the screen),FILLER,,,,,,,,,,,,,,,,,,,
Margarita-AID-298,FILLER,FILLER,(Blows air),FILLER,,,,,,,,,,,,,,,,,,,
Margarita-AID-304,FILLER,FILLER,(Blows kiss),FILLER,,,,,,,,,,,,,,,,,,,
Margarita-AID-299,FILLER,FILLER,(Checks phone messages),FILLER,,,,,,,,,,,,,,,,,,,
Margarita-AID-300,FILLER,FILLER,(Drinks coffee),FILLER,,,,,,,,,,,,,,,,,,,
Margarita-AID-301,FILLER,FILLER,(Looks at nails),FILLER,,,,,,,,,,,,,,,,,,,
Margarita-AID-302,FILLER,FILLER,(Looks at the screen),FILLER,,,,,,,,,,,,,,,,,,,
Margarita-AID-303,FILLER,FILLER,(Looks at watch),FILLER,,,,,,,,,,,,,,,,,,,
Margarita-AID-306,FILLER,FILLER,(Scratches shoulder),FILLER,,,,,,,,,,,,,,,,,,,
Margarita-AID-308,FILLER,FILLER,(Stretches),FILLER,,,,,,,,,,,,,,,,,,,
Margarita-AID-309,FILLER,FILLER,(Takes a nap),FILLER,,,,,,,,,,,,,,,,,,,
Margarita-AID-310,FILLER,FILLER,(Waits for a question),FILLER,,,,,,,,,,,,,,,,,,,
Margarita-AID-311,FILLER,FILLER,(Waits impatiently),FILLER,,,,,,,,,,,,,,,,,,,
Margarita-AID-312,FILLER,FILLER,(Waits some more),FILLER,,,,,,,,,,,,,,,,,,,
Margarita-AID-305,FILLER,FILLER,(Winks),FILLER,,,,,,,,,,,,,,,,,,,
Margarita-AID-313,FILLER,FILLER,(Yawns),FILLER,,,,,,,,,,,,,,,,,,,
REPEAT,FILLER,FILLER,ALREADY RECORDED //(Silent nod),FILLER,,,,,,,,,,,,,,,,,,,
